ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3231210,-2.6884732,0.2882,0.3435,-0.1278,14.955,0.104,10.4,8.815E-01,14.545,null,1.6,9.558E-01,1,0,P000,AU,10,57648.89325929,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.654814,262.167643
86.3439182,-2.6905675,0.9858,0.9791,-0.3257,16.306,0.314,3.5,7.837E-01,14.463,null,1.6,1.013E+00,1,0,0000,BU,10,56731.18921900,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.675317,109.338309
86.3438529,-2.6907670,1.3891,1.1420,0.6046,16.720,null,-0.1,6.650E-01,13.992,0.488,2.2,4.620E-01,1,0,0000,UC,5,59266.14052499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.698941,110.456846
86.3294849,-2.6771456,0.7769,0.9577,-0.3842,16.683,0.407,2.7,7.658E-01,14.760,0.404,2.7,5.874E-01,1,0,0000,CC,10,58170.11959117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.711010,336.542691
86.3413743,-2.6946247,0.6144,0.7814,-0.2350,15.909,0.243,4.5,1.512E+00,15.341,null,0.5,5.351E-01,1,0,0000,BU,5,58902.17013589,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,38.719936,135.070936
86.3381601,-2.6771764,0.9683,0.8879,-0.3363,16.084,0.355,3.1,1.448E+00,14.851,null,0.4,3.585E-01,1,0,0000,BU,10,57285.05933093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.761564,24.034570
86.3311839,-2.6974775,1.2405,1.4130,-0.5478,14.919,null,1.9,1.035E+00,15.447,null,-0.8,8.201E-01,1,0,0000,UU,10,58379.89659480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.813562,193.862803
86.3426118,-2.6807830,0.8971,0.9204,-0.3748,15.939,0.323,3.4,7.766E-01,14.840,null,1.1,7.605E-01,1,0,0000,BU,10,59265.94480631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.903583,54.814773
86.3243176,-2.6923036,1.1898,1.8870,-0.7112,15.347,null,1.5,8.702E-01,15.485,null,-0.4,9.717E-01,1,0,0000,UU,10,58170.51268637,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38.968785,240.722839
86.3418969,-2.6941906,0.7042,0.7174,-0.1075,15.236,0.306,3.5,5.387E-01,15.512,null,-0.7,8.892E-01,1,0,0000,BU,10,57284.53457042,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.016756,131.494064
86.3436028,-2.6823306,1.0022,0.9102,-0.3668,16.153,0.320,3.4,9.392E-01,15.198,null,0.7,7.619E-01,1,0,0000,BU,10,57813.45176218,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.167044,64.526171
86.3289709,-2.6772202,0.8231,1.0117,-0.3219,16.148,0.278,3.9,1.039E+00,15.398,null,-1.2,8.544E-01,1,0,0000,BU,10,59633.21644983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.241835,333.909946
86.3446118,-2.6882953,1.2672,1.5433,-0.2607,16.889,0.505,2.2,1.187E+00,15.046,null,1.5,1.122E+00,1,0,0000,CU,10,58170.97085182,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.261160,96.768514
86.3377311,-2.6768441,0.6823,0.9263,-0.2563,16.054,0.291,3.7,5.646E-01,15.148,null,-1.7,4.838E-01,1,0,0000,BU,10,59632.69398083,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.271608,21.267025
86.3365702,-2.6975581,1.3540,1.6206,-0.6209,16.026,null,1.9,1.102E+00,15.353,null,0.1,9.069E-01,1,0,0000,UU,10,58171.10175623,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.285590,165.148385
86.3293997,-2.6769990,0.4901,0.5914,-0.2007,15.548,0.224,4.8,1.398E+00,15.011,0.418,2.6,8.025E-01,1,0,0000,BC,10,59839.59297138,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.317179,336.439249
86.3293411,-2.6770095,0.7629,0.8322,-0.2593,15.949,0.244,4.5,5.831E-01,14.871,null,1.6,7.222E-01,1,0,0000,BU,10,58015.80685541,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.367314,336.136125
86.3309184,-2.6764166,1.0814,1.2941,-0.4891,16.216,0.427,2.5,1.317E+00,14.512,null,1.4,4.426E-01,1,0,0000,CU,10,58744.04606127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.490859,344.949562
86.3253137,-2.6940415,0.9315,0.8978,-0.4998,16.028,0.256,4.2,7.047E-01,15.253,null,-0.6,7.829E-01,1,0,0000,BU,10,56731.32088633,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.566184,230.224862
86.3413527,-2.6950049,1.2084,1.0647,-0.3979,16.174,0.441,2.5,1.062E+00,14.755,null,1.7,5.487E-01,1,0,0000,CU,10,59633.15112538,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,39.647267,136.547496
86.3412448,-2.6951265,0.8188,0.7863,-0.3470,15.982,0.232,4.7,1.174E+00,14.980,null,1.1,4.422E-01,1,0,0000,BU,10,57449.92883497,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,39.702474,137.388502
86.3295282,-2.6768214,1.1186,1.1057,-0.4822,16.332,0.312,3.5,9.167E-01,15.492,null,-0.2,7.659E-01,1,0,0000,BU,5,58537.61480154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.724339,337.418840
86.3446151,-2.6848790,1.1875,1.4191,-0.5679,16.555,0.412,2.6,7.733E-01,14.874,null,0.8,7.271E-01,1,0,0000,CU,10,59839.52777446,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,39.746848,78.871668
86.3227896,-2.6884660,0.4306,0.5249,-0.1603,15.597,0.169,6.4,7.478E-01,14.565,0.283,3.8,8.431E-01,1,0,P000,BB,10,56923.23316204,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.832336,262.438169
86.3422308,-2.6941589,0.0788,0.0920,-0.0440,13.254,0.034,31.6,1.267E+01,12.546,0.049,22.2,7.603E+00,1,0,0000,AA,10,58901.32028159,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39.850254,130.227286
86.3409909,-2.6954550,0.6633,0.8838,-0.3804,15.800,0.253,4.3,6.827E-01,15.368,0.497,2.2,6.298E-01,1,0,0000,BC,10,58379.63542480,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,39.981800,139.499289
86.3281214,-2.6965982,1.1648,1.2193,-0.2454,16.956,null,-1.1,7.334E-01,14.547,0.378,2.9,6.819E-01,1,0,0000,UC,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.050690,210.475399
86.3401785,-2.6961240,1.3623,0.9044,-0.5282,16.562,null,1.1,9.777E-01,14.378,0.369,2.9,1.571E+00,1,0,0000,UC,10,58901.90896549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.094903,144.916971
86.3448915,-2.6880871,2.1653,2.3239,-1.1782,16.253,null,1.1,1.651E+00,15.037,null,1.2,5.256E-01,1,0,0000,UU,10,58171.23266060,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.180897,95.538069
86.3428057,-2.6935883,0.5852,0.6892,-0.1384,15.907,0.233,4.7,8.369E-01,15.091,0.458,2.4,1.030E+00,1,0,0000,BC,10,58744.63487106,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.207026,126.086187
86.3445424,-2.6840012,0.8577,1.0598,-0.3000,16.279,0.350,3.1,1.004E+00,15.316,null,-0.7,3.739E-01,1,0,0000,BU,10,57813.77927660,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,40.223896,74.378545
86.3449045,-2.6858379,0.8357,0.9563,-0.4185,16.085,0.296,3.7,1.118E+00,15.553,null,-1.2,4.001E-01,1,0,0000,BU,10,59111.08490999,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.261869,83.984451
86.3448892,-2.6857005,0.9475,0.8787,-0.3480,16.777,0.477,2.3,9.182E-01,14.434,0.324,3.3,5.662E-01,1,0,0000,CB,5,58379.96204648,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.262071,83.276196
86.3416908,-2.6949324,1.0665,1.2609,0.1834,16.427,0.472,2.3,1.117E+00,15.521,0.486,2.2,1.326E+00,1,0,0000,CC,10,57813.77914924,862003101351027632,17.765,0.274,16.590,0.317,11.543,0.193,8.257,null,null,null,null,null,null,null,null,40.307977,135.037580
86.3226106,-2.6881567,0.3814,0.4755,-0.1544,15.269,0.135,8.1,1.438E+00,14.430,null,1.8,4.001E-01,1,0,P000,BU,5,58744.76564694,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.341421,264.126405
86.3400731,-2.6962804,0.5656,0.6450,-0.1899,15.248,0.247,4.4,2.471E-01,15.536,null,-1.1,8.077E-01,1,0,0000,BU,10,58015.61050032,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.342778,145.817111
86.3257480,-2.6948660,0.9901,0.9555,-0.5734,15.906,0.379,2.9,1.604E+00,15.213,null,-1.3,4.009E-01,1,0,0000,CU,10,58537.54934971,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.398253,225.567201
86.3384563,-2.6972182,1.1109,1.2824,0.4162,16.404,0.370,2.9,9.570E-01,15.719,null,-0.4,9.908E-01,1,0,0000,CU,10,58170.83994735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.429187,155.365555
86.3448028,-2.6847795,1.1084,1.2548,-0.4904,16.552,0.399,2.7,1.097E+00,14.693,null,1.7,7.150E-01,1,0,0000,CU,10,57449.20784588,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,40.478877,78.558594
86.3449482,-2.6852840,0.5542,0.5821,-0.1262,15.773,0.173,6.3,1.423E+00,15.313,null,0.2,5.566E-01,1,0,0000,BU,10,58537.09144167,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,40.674710,81.213168
86.3444706,-2.6833286,0.7081,0.7451,0.1578,15.910,0.221,4.9,9.281E-01,14.847,null,1.2,4.757E-01,1,0,0000,BU,10,58901.45067580,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.698194,70.995778
86.3448316,-2.6845822,0.7891,0.7522,-0.1771,15.630,0.331,3.3,8.470E-01,15.549,null,-1.3,8.725E-01,1,0,0000,BU,10,57648.69677620,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,40.726890,77.608069
86.3443918,-2.6830544,0.5891,0.6902,-0.1872,15.842,0.211,5.2,9.124E-01,15.069,0.466,2.3,6.358E-01,1,0,0000,BC,10,57090.38559384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.764626,69.554129
86.3385415,-2.6767261,0.9264,0.8729,-0.3033,16.784,0.423,2.6,8.924E-01,14.684,0.368,2.9,4.678E-01,1,0,0000,CC,10,58170.38190931,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.805006,24.866396
86.3450100,-2.6854307,1.0960,1.1290,0.2340,16.156,0.400,2.7,3.701E-01,15.039,null,0.8,1.191E+00,1,0,0000,CU,10,59475.66459006,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.817443,81.993474
86.3280891,-2.6771818,0.9115,0.9746,-0.3454,16.151,0.286,3.8,9.866E-01,15.490,null,-0.7,1.068E+00,1,0,0000,BU,10,58744.24228874,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.855713,329.998280
86.3350732,-2.6983108,0.8330,0.8167,-0.3771,15.970,0.240,4.5,7.013E-01,15.303,null,-0.8,4.953E-01,1,0,0000,BU,5,59266.20635876,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.951905,173.428980
86.3283767,-2.6769880,0.8843,0.7224,-0.3496,15.668,0.278,3.9,7.556E-01,15.196,null,0.1,6.980E-01,1,0,0000,BU,10,58537.48389788,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40.961685,331.739328
86.3291072,-2.6766153,1.9246,3.0330,-0.3419,15.776,null,1.7,3.466E-01,15.338,null,0.3,1.224E+00,1,0,0000,UU,10,57284.40341215,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.005864,335.863529
86.3400118,-2.6965940,0.2343,0.4406,-0.1432,14.340,0.163,6.7,1.087E+00,14.894,null,0.6,1.099E+00,1,0,0000,BU,10,57090.18860205,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.160958,146.953957
86.3223728,-2.6855008,1.1157,1.2391,-0.5800,16.535,null,0.6,1.394E+00,14.720,0.395,2.7,6.720E-01,1,0,0000,UC,10,57449.33887689,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.343384,277.551071
86.3447036,-2.6834403,0.6285,0.7771,-0.1420,16.166,null,1.9,9.449E-01,14.086,0.251,4.3,9.019E-01,1,0,0000,UB,10,57284.33770566,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.364609,71.900386
86.3243098,-2.6935724,0.9257,0.9577,-0.4694,16.024,0.303,3.6,6.747E-01,14.617,null,1.1,9.630E-01,1,0,0000,BU,10,58379.89659480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.417732,235.221712
86.3299975,-2.6761325,0.8461,0.8533,-0.0799,16.147,0.281,3.9,7.225E-01,14.897,null,1.6,7.045E-01,1,0,0000,BU,10,57090.18860205,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.442335,340.891931
86.3226479,-2.6839397,0.9554,0.7421,-0.2196,15.723,0.333,3.3,6.254E-01,15.226,null,-1.5,5.607E-01,1,0,0000,BU,10,58744.04606127,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.494790,285.448275
86.3436611,-2.6929552,0.5488,0.7928,-0.1318,15.801,0.291,3.7,1.046E+00,14.879,null,1.9,5.935E-01,1,0,0000,BU,10,57813.77914924,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.511571,121.036760
86.3417252,-2.6953790,0.9083,0.8523,-0.0963,16.019,null,1.3,6.349E-01,14.329,0.378,2.9,9.533E-01,1,0,0000,UC,10,59842.52721686,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.546223,136.483831
86.3452508,-2.6856088,1.3626,1.2457,-0.5140,16.531,0.380,2.9,1.249E+00,15.106,null,-0.2,4.741E-01,1,0,0000,CU,5,58537.61480154,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.592481,83.034311
86.3272560,-2.6774545,0.9197,1.1595,-0.5197,16.273,null,0.7,1.641E+00,14.423,0.326,3.3,6.701E-01,1,0,0000,UB,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.618064,325.746754
86.3289075,-2.6975208,0.5763,0.5853,-0.2541,16.823,null,0.1,6.852E-01,13.619,0.183,5.9,1.415E+00,1,0,0000,UB,10,59839.26685925,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.683687,204.801959
86.3395439,-2.6769622,0.7445,0.9843,0.3002,15.820,0.254,4.3,9.430E-01,14.601,null,0.8,5.160E-01,1,0,0000,BU,10,59266.40245933,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.707707,29.856552
86.3263003,-2.6781016,1.2468,1.1669,0.3548,16.784,null,0.0,7.953E-01,14.688,0.403,2.7,3.778E-01,1,0,0000,UC,10,58537.68025337,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.833454,320.050894
86.3239313,-2.6932481,1.3964,1.0464,0.4209,16.123,null,0.9,7.326E-01,14.636,0.446,2.4,3.313E-01,1,0,0000,UC,10,58901.90896549,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41.905713,237.594982
86.3444427,-2.6822445,0.7615,1.0302,0.2231,16.717,null,0.7,8.764E-01,14.381,0.325,3.3,6.216E-01,1,0,0000,UB,10,59632.95527873,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.039403,65.915432
86.3416379,-2.6783495,1.0289,1.1783,-0.5696,15.896,0.468,2.3,3.135E-01,15.174,null,0.4,9.988E-01,1,0,0000,CU,10,57284.92804530,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.101919,42.223468
86.3450749,-2.6900799,1.0391,1.0478,-0.4716,16.311,0.332,3.3,5.306E-01,14.074,null,1.5,6.210E-01,1,0,0000,BU,10,59266.07558256,862003101351026996,18.183,0.401,17.069,null,11.098,0.162,8.442,0.350,null,null,null,null,null,null,null,42.128285,105.208805
86.3427757,-2.6794819,0.7514,0.7939,-0.1253,15.971,0.345,3.2,1.531E+00,15.050,0.517,2.1,4.612E-01,1,0,0000,BC,10,57090.31988743,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.228657,50.076147
86.3260348,-2.6781823,0.4473,0.5719,0.0921,15.591,0.179,6.1,4.771E+00,14.239,0.240,4.5,2.517E+00,1,0,0000,BB,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.233776,318.804757
86.3288019,-2.6763679,1.1298,1.3182,-0.2793,15.953,0.474,2.3,4.123E-01,15.481,null,0.0,9.694E-01,1,0,0000,CU,10,58901.97441727,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.272383,334.999147
86.3455301,-2.6873159,1.0633,1.0296,-0.3224,16.246,0.378,2.9,6.097E-01,15.309,null,0.3,5.355E-01,1,0,0000,CU,10,58379.89659480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.304143,91.491939
86.3423330,-2.6950753,0.4337,0.5618,-0.2170,15.554,0.214,5.1,1.510E+00,15.618,null,-0.7,7.214E-01,1,0,0000,BU,10,59633.08592830,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.322957,133.317352
86.3445625,-2.6822950,1.1040,1.6168,-0.6562,16.795,null,0.3,9.386E-01,14.491,0.374,2.9,5.378E-01,1,0,0000,UC,10,57813.91018047,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.359893,66.377729
86.3425156,-2.6949167,1.1432,0.8038,0.4844,16.146,null,1.8,1.033E+00,14.222,0.283,3.8,1.049E+00,1,0,0000,UB,10,57648.36913466,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.417845,132.147679
86.3452940,-2.6843595,0.7152,0.7134,-0.2792,16.122,0.275,3.9,7.285E-01,14.705,0.281,3.9,7.798E-01,1,0,0000,BB,10,59475.40316572,862003101351027711,17.813,0.287,16.713,0.322,11.495,0.214,8.369,null,null,null,null,null,null,null,null,42.525151,77.033838
86.3387716,-2.6977160,1.8727,1.4973,-0.4605,15.691,null,1.8,6.576E-01,15.194,null,0.6,3.345E-01,1,0,0000,UU,5,58380.02749816,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.531717,154.983463
86.3455922,-2.6877094,1.1279,1.0484,-0.5009,15.814,null,1.5,6.565E-01,14.325,0.411,2.6,7.497E-01,1,0,0000,UC,10,59475.66459006,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.587609,93.389662
86.3364272,-2.6985501,1.1450,1.1383,0.2745,16.089,0.431,2.5,7.112E-01,15.164,null,-0.1,5.428E-01,1,0,0000,CU,10,59839.52764714,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.629083,167.047095
86.3398349,-2.6768268,0.9691,0.9767,-0.5610,15.848,0.338,3.2,9.339E-01,14.943,null,0.6,7.148E-01,1,0,0000,BU,10,59111.67346488,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.656588,30.749684
86.3271189,-2.6771812,0.9682,1.1242,-0.1694,16.497,0.494,2.2,9.591E-01,15.363,0.494,2.2,9.329E-01,1,0,0000,CC,10,59475.33784146,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.709046,325.942971
86.3219236,-2.6883998,1.0872,1.2066,-0.1715,16.438,null,1.0,9.529E-01,14.332,0.359,3.0,8.242E-01,1,0,0000,UC,10,57654.46151111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42.892932,263.301161
86.3454820,-2.6844009,1.0518,0.8823,-0.3652,16.835,0.510,2.1,9.006E-01,14.610,0.376,2.9,6.548E-01,1,0,0000,CC,10,58537.35312159,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.151549,77.428108
86.3420249,-2.6957410,2.3291,2.4418,0.5885,16.069,null,1.2,6.920E-01,14.948,null,0.8,1.113E+00,1,0,0000,UU,10,59839.52764714,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.233510,136.637291
86.3218392,-2.6854924,0.9586,1.1345,-0.6758,15.795,0.410,2.7,1.440E+00,15.535,null,-0.6,4.111E-01,1,0,0000,CU,10,58902.03974174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.250137,277.256714
86.3411671,-2.6964947,0.8084,1.1976,-0.3094,16.158,null,0.8,5.697E-01,13.886,0.390,2.8,7.210E-01,1,0,0000,UC,10,59265.81403016,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.283311,142.080240
86.3432365,-2.6944628,0.7381,1.0096,-0.3747,15.800,0.367,3.0,6.651E-01,14.999,null,0.5,1.029E+00,1,0,0000,CU,10,59265.94480631,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.343963,128.243649
86.3226398,-2.6822426,1.3451,1.5956,-0.5770,16.722,0.454,2.4,7.988E-01,15.308,null,0.3,5.465E-01,1,0,0000,CU,10,58380.35475632,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.549240,293.209429
86.3456167,-2.6895274,0.8357,1.0928,0.1870,16.359,null,1.1,5.050E-01,14.428,0.291,3.7,9.108E-01,1,0,0000,UB,10,59839.52764714,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.554477,102.009901
86.3394838,-2.6763304,1.2543,1.2535,-0.5000,16.974,null,-2.3,8.293E-01,12.824,null,1.4,5.945E-01,1,0,0000,UU,10,56731.38672003,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.592700,28.121702
86.3414956,-2.6963868,0.8208,0.9963,0.3423,16.067,0.342,3.2,6.161E-01,14.634,null,1.9,5.163E-01,1,0,0000,BU,10,58379.76569149,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.718535,140.545911
86.3440228,-2.6935372,0.8853,0.9098,0.2705,16.729,null,-0.2,3.658E-01,14.220,0.287,3.8,4.636E-01,1,0,0000,UB,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.720760,122.510765
86.3218900,-2.6896700,0.7878,0.6830,0.0509,15.297,0.288,3.8,1.188E+00,14.993,null,0.6,4.156E-01,1,0,0000,BU,5,59842.72331766,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.781020,257.365569
86.3358742,-2.6989993,1.1526,1.4242,-0.3871,16.486,0.495,2.2,9.397E-01,15.546,null,-0.4,1.038E+00,1,0,0000,CU,10,58170.64359073,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.819734,170.056423
86.3459753,-2.6867062,0.7066,0.7307,0.1932,16.689,0.478,2.3,3.797E-01,14.427,0.294,3.7,7.636E-01,1,0,0000,CB,10,58901.58196131,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,43.904400,88.572873
